10,-102.0786145248
10010,-158.225832316252
20010,-159.706932487857
30010,-160.016152312905
40010,-160.126392467476
50010,-160.178218724534
60010,-160.207226453806
70010,-160.22566004527
80010,-160.238625943659
90010,-160.248555984437
100010,-160.256726488236
110010,-160.263858984399
120010,-160.27038599132
130010,-160.276579349932
140010,-160.282616692921
150010,-160.288617913198
160010,-160.294666160287
170010,-160.300820434031
180010,-160.30712340925
190010,-160.313606448687
200010,-160.320292902263
210010,-160.32720033091
220010,-160.334342037789
230010,-160.341728142966
240010,-160.349366350842
250010,-160.357262506872
260010,-160.365421007278
270010,-160.373845104599
280010,-160.382537138362
290010,-160.391498711223
300010,-160.40073082491
310010,-160.410233986181
320010,-160.420008290216
330010,-160.430053486832
340010,-160.440369033503
350010,-160.450954138195
360010,-160.461807794217
370010,-160.472928807828
380010,-160.484315825815
390010,-160.495967349368
400010,-160.507881754433
410010,-160.520057304741
420010,-160.5324921637
430010,-160.545184404607
440010,-160.558132019458
450010,-160.571332926622
460010,-160.584784977567
470010,-160.598485962789
480010,-160.612433617093
490010,-160.626625624303
500010,-160.641059621516
510010,-160.655733202955
520010,-160.670643923478
530010,-160.685789301801
540010,-160.701166823468
550010,-160.716773943611
560010,-160.73260808951
570010,-160.748666662999
580010,-160.764947042724
590010,-160.781446586269
600010,-160.798162632173
610010,-160.815092501844
620010,-160.832233501382
630010,-160.849582923313
640010,-160.867138048258
650010,-160.884896146523
660010,-160.902854479631
670010,-160.921010301791
680010,-160.939360861317
690010,-160.957903401988
700010,-160.976635164364
710010,-160.995553387057
720010,-161.014655307953
730010,-161.033938165395
740010,-161.053399199327
750010,-161.073035652399
760010,-161.092844771027
770010,-161.11282380643
780010,-161.132970015624
790010,-161.153280662377
800010,-161.173753018145
810010,-161.19438436296
820010,-161.215171986296
830010,-161.236113187903
840010,-161.257205278606
850010,-161.278445581079
860010,-161.299831430585
870010,-161.321360175694
880010,-161.343029178968
890010,-161.364835817616
900010,-161.386777484131
910010,-161.408851586889
920010,-161.431055550732
930010,-161.453386817519
940010,-161.475842846654
950010,-161.49842111559
960010,-161.521119120305
970010,-161.543934375763
980010,-161.566864416338
990010,-161.589906796231
1000010,-161.613059089851
1010010,-161.636318892183
1020010,-161.65968381913
1030010,-161.683151507837
1040010,-161.70671961699
1050010,-161.730385827104
1060010,-161.754147840778
1070010,-161.778003382947
1080010,-161.801950201098
1090010,-161.825986065484
1100010,-161.850108769311
1110010,-161.87431612891
1120010,-161.898605983891
1130010,-161.922976197282
1140010,-161.947424655658
1150010,-161.971949269239
1160010,-161.996547971993
1170010,-162.021218721708
1180010,-162.045959500059
1190010,-162.070768312657
1200010,-162.095643189092
1210010,-162.120582182952
1220010,-162.145583371839
1230010,-162.170644857371
1240010,-162.195764765167
1250010,-162.220941244832
1260010,-162.24617246992
1270010,-162.271456637892
1280010,-162.296791970066
1290010,-162.322176711554
1300010,-162.347609131191
1310010,-162.373087521657
1320010,-162.398610198588
1330010,-162.424175501675
1340010,-162.449781793766
1350010,-162.475427460956
1360010,-162.501110912466
1370010,-162.52683058052
1380010,-162.552584920212
1390010,-162.578372409371
1400010,-162.604191548416
1410010,-162.63004086021
1420010,-162.655918889905
1430010,-162.681824204781
1440010,-162.707755394091
1450010,-162.733711068885
1460010,-162.759689861843
1470010,-162.785690427098
1480010,-162.811711440059
1490010,-162.837751597228
1500010,-162.863809616014
1510010,-162.889884234544
1520010,-162.915974211475
1530010,-162.942078325797
1540010,-162.968195376641
1550010,-162.994324183077
1560010,-163.020463583919
1570010,-163.04661243752
1580010,-163.07276962157
1590010,-163.098934032894
1600010,-163.125104587243
1610010,-163.151280219089
1620010,-163.17745988142
1630010,-163.203642545529
1640010,-163.229827200805
1650010,-163.256012854527
1660010,-163.282198531651
1670010,-163.308383274603
1680010,-163.334566143069
1690010,-163.360746213783
1700010,-163.38692258032
1710010,-163.413094352887
1720010,-163.439260658112
1730010,-163.465420638837
1740010,-163.49157345391
1750010,-163.517718277976
1760010,-163.543854301274
1770010,-163.56998072943
1780010,-163.596096783248
1790010,-163.622201698514
1800010,-163.648294725785
1810010,-163.674375130194
1820010,-163.700442191245
1830010,-163.726495202615
1840010,-163.752533471958
1850010,-163.778556320702
1860010,-163.804563083862
1870010,-163.830553109839
1880010,-163.856525760231
1890010,-163.882480409641
1900010,-163.908416445487
1910010,-163.934333267815
1920010,-163.960230289111
1930010,-163.986106934119
1940010,-164.011962639655
1950010,-164.037796854426
1960010,-164.063609038853
1970010,-164.08939866489
1980010,-164.115165215849
1990010,-164.140908186225
2000010,-164.166627081525
2010010,-164.192321418095
2020010,-164.217990722951
2030010,-164.243634533616
2040010,-164.269252397947
2050010,-164.294843873978
2060010,-164.320408529756
2070010,-164.345945943179
2080010,-164.371455701844
2090010,-164.396937402883
2100010,-164.422390652814
2110010,-164.447815067387
2120010,-164.473210271435
2130010,-164.498575898722
2140010,-164.523911591798
2150010,-164.549217001855
2160010,-164.574491788583
2170010,-164.599735620025
2180010,-164.624948172446
2190010,-164.650129130187
2200010,-164.675278185532
2210010,-164.700395038575
2220010,-164.725479397088
2230010,-164.750530976388
2240010,-164.775549499209
2250010,-164.800534695577
2260010,-164.825486302685
2270010,-164.850404064764
2280010,-164.87528773297
2290010,-164.900137065256
2300010,-164.924951826258
2310010,-164.949731787179
2320010,-164.97447672567
2330010,-164.999186425721
2340010,-165.023860677548
2350010,-165.04849927748
2360010,-165.073102027856
2370010,-165.097668736914
2380010,-165.122199218689
2390010,-165.146693292905
2400010,-165.171150784878
2410010,-165.195571525411
2420010,-165.219955350699
2430010,-165.244302102229
2440010,-165.268611626683
2450010,-165.292883775848
2460010,-165.317118406516
2470010,-165.3413153804
2480010,-165.365474564039
2490010,-165.389595828708
2500010,-165.413679050337
2510010,-165.437724109416
2520010,-165.46173089092
2530010,-165.485699284217
2540010,-165.509629182991
2550010,-165.533520485161
2560010,-165.557373092799
2570010,-165.581186912055
2580010,-165.604961853076
2590010,-165.628697829936
2600010,-165.652394760557
2610010,-165.676052566637
2620010,-165.699671173577
2630010,-165.723250510414
2640010,-165.746790509747
2650010,-165.770291107671
2660010,-165.793752243707
2670010,-165.817173860738
2680010,-165.840555904944
2690010,-165.863898325737
2700010,-165.887201075695
2710010,-165.910464110507
2720010,-165.933687388906
2730010,-165.95687087261
2740010,-165.980014526264
2750010,-166.003118317385
2760010,-166.026182216298
2770010,-166.049206196086
2780010,-166.072190232533
2790010,-166.09513430407
2800010,-166.118038391719
2810010,-166.140902479047
2820010,-166.163726552108
2830010,-166.186510599396
2840010,-166.209254611794
2850010,-166.231958582527
2860010,-166.254622507113
2870010,-166.277246383312
2880010,-166.299830211088
2890010,-166.322373992555
2900010,-166.344877731938
2910010,-166.367341435525
2920010,-166.389765111628
2930010,-166.412148770537
2940010,-166.434492424478
2950010,-166.456796087575
2960010,-166.479059775809
2970010,-166.501283506977
2980010,-166.523467300651
2990010,-166.545611178148
3000010,-166.567715162481
3010010,-166.589779278332
3020010,-166.61180355201
3030010,-166.633788011419
3040010,-166.65573268602
3050010,-166.677637606798
3060010,-166.699502806229
3070010,-166.721328318246
3080010,-166.743114178206
3090010,-166.764860422859
3100010,-166.786567090316
3110010,-166.80823422002
3120010,-166.829861852712
3130010,-166.851450030406
3140010,-166.872998796354
3150010,-166.894508195024
3160010,-166.915978272065
3170010,-166.937409074286
3180010,-166.958800649625
3190010,-166.98015304712
3200010,-167.001466316891
3210010,-167.022740510104
3220010,-167.043975678954
3230010,-167.065171876637
3240010,-167.086329157324
3250010,-167.107447576141
3260010,-167.128527189141
3270010,-167.149568053286
3280010,-167.170570226421
3290010,-167.191533767252
3300010,-167.212458735325
3310010,-167.233345191005
3320010,-167.254193195454
3330010,-167.275002810612
3340010,-167.295774099174
3350010,-167.316507124574
3360010,-167.337201950962
3370010,-167.357858643186
3380010,-167.378477266775
3390010,-167.399057887916
3400010,-167.419600573444
3410010,-167.440105390814
3420010,-167.460572408092
3430010,-167.481001693936
3440010,-167.501393317574
3450010,-167.521747348794
3460010,-167.542063857926
3470010,-167.562342915825
3480010,-167.582584593855
3490010,-167.602788963877
3500010,-167.62295609823
3510010,-167.64308606972
3520010,-167.663178951601
3530010,-167.683234817567
3540010,-167.703253741732
3550010,-167.723235798622
3560010,-167.743181063156
3570010,-167.763089610639
3580010,-167.782961516742
3590010,-167.802796857498
3600010,-167.822595709282
3610010,-167.842358148803
3620010,-167.86208425309
3630010,-167.881774099484
3640010,-167.901427765621
3650010,-167.921045329424
3660010,-167.940626869095
3670010,-167.960172463098
3680010,-167.979682190155
3690010,-167.999156129227
3700010,-168.018594359514
3710010,-168.037996960438
3720010,-168.057364011634
3730010,-168.076695592944
3740010,-168.095991784404
3750010,-168.115252666236
3760010,-168.134478318841
3770010,-168.153668822787
3780010,-168.1728242588
3790010,-168.191944707761
3800010,-168.21103025069
3810010,-168.230080968745
3820010,-168.249096943208
3830010,-168.268078255481
3840010,-168.287024987079
3850010,-168.305937219617
3860010,-168.324815034809
3870010,-168.343658514457
3880010,-168.362467740447
3890010,-168.381242794737
3900010,-168.399983759355
3910010,-168.418690716392
3920010,-168.437363747991
3930010,-168.456002936346
3940010,-168.474608363694
3950010,-168.493180112308
3960010,-168.511718264489
3970010,-168.530222902566
3980010,-168.548694108886
3990010,-168.567131965807
4000010,-168.585536555698
4010010,-168.603907960927
4020010,-168.622246263863
4030010,-168.640551546863
4040010,-168.658823892272
4050010,-168.677063382419
4060010,-168.695270099608
4070010,-168.713444126115
4080010,-168.731585544185
4090010,-168.749694436025
