10,50.8301564615068
10010,-42.4482212761497
20010,-51.5794043188166
30010,-56.864620166811
40010,-60.5792332451654
50010,-63.4353481156119
60010,-65.7497870213606
70010,-67.6913714703238
80010,-69.3607675771834
90010,-70.8228386443816
100010,-72.1218248818825
110010,-73.289245468071
120010,-74.3483455862454
130010,-75.316756123464
140010,-76.2081641785046
150010,-77.0334053847926
160010,-77.8012026749678
170010,-78.5186804708089
180010,-79.1917315239313
190010,-79.8252843253778
200010,-80.4235017560993
210010,-80.989931151315
220010,-81.5276193680687
230010,-82.0392022100535
240010,-82.5269747697618
250010,-82.9929473724468
260010,-83.438890515782
270010,-83.8663713030717
280010,-84.2767832291604
290010,-84.6713707222899
300010,-85.0512495101853
310010,-85.4174236344566
320010,-85.7707997527823
330010,-86.1121992310466
340010,-86.4423684222237
350010,-86.761987448539
360010,-87.0716777398618
370010,-87.3720085343132
380010,-87.6635025067824
390010,-87.946640662679
400010,-88.2218666078158
410010,-88.4895902878178
420010,-88.7501912746518
430010,-89.0040216624476
440010,-89.2514086294081
450010,-89.4926567085964
460010,-89.7280498080126
470010,-89.9578530110243
480010,-90.1823141860395
490010,-90.4016654288139
500010,-90.6161243573074
510010,-90.8258952778558
520010,-91.0311702361965
530010,-91.2321299680465
540010,-91.428944759666
550010,-91.6217752287233
560010,-91.8107730336738
570010,-91.9960815205102
580010,-92.1778363115992
590010,-92.3561658444724
600010,-92.5311918642999
610010,-92.7030298750645
620010,-92.8717895544105
630010,-93.0375751336246
640010,-93.2004857485415
650010,-93.3606157619996
660010,-93.5180550618502
670010,-93.6728893358522
680010,-93.8252003264879
690010,-93.9750660662548
700010,-94.1225610962657
710010,-94.2677566688721
720010,-94.4107209360002
730010,-94.5515191242165
740010,-94.6902136979694
750010,-94.8268645111389
760010,-94.9615289490628
770010,-95.0942620607038
780010,-95.2251166821553
790010,-95.354143552337
800010,-95.4813914211594
810010,-95.6069071510722
820010,-95.7307358117357
830010,-95.8529207695893
840010,-95.9735037714312
850010,-96.0925250229977
860010,-96.2100232632419
870010,-96.3260358338029
880010,-96.440598744735
890010,-96.5537467361381
900010,-96.6655133367687
910010,-96.7759309188023
920010,-96.8850307499096
930010,-96.9928430424227
940010,-97.0993969996138
950010,-97.2047208596511
960010,-97.3088419372408
970010,-97.4117866630391
980010,-97.5135806207629
990010,-97.6142485827126
1000010,-97.7138145434097
1010010,-97.8123017513882
1020010,-97.9097327392808
1030010,-98.0061293528992
1040010,-98.1015127784227
1050010,-98.1959035682277
1060010,-98.2893216659332
1070010,-98.3817864296628
1080010,-98.4733166547772
1090010,-98.5639305949903
1100010,-98.6536459828771
1110010,-98.7424800493624
1120010,-98.830449542032
1130010,-98.9175707432082
1140010,-99.0038594864969
1150010,-99.0893311731604
1160010,-99.1740007875203
1170010,-99.2578829115666
1180010,-99.3409917393066
1190010,-99.4233410900906
1200010,-99.5049444216748
1210010,-99.5858148425169
1220010,-99.6659651235903
1230010,-99.7454077099168
1240010,-99.8241547311849
1250010,-99.9022180126701
1260010,-99.9796090845988
1270010,-100.05633919235
1280010,-100.132419305305
1290010,-100.207860126014
1300010,-100.282672098348
1310010,-100.356865415947
1320010,-100.430450030076
1330010,-100.503435656963
1340010,-100.575831785262
1350010,-100.647647683035
1360010,-100.71889240434
1370010,-100.789574795779
1380010,-100.859703502721
1390010,-100.929286975375
1400010,-100.998333474484
1410010,-101.066851076819
1420010,-101.134847680758
1430010,-101.202331011257
1440010,-101.269308624944
1450010,-101.33578791497
1460010,-101.401776115516
1470010,-101.467280306316
1480010,-101.532307417044
1490010,-101.596864231497
1500010,-101.660957391601
1510010,-101.724593401147
1520010,-101.787778629837
1530010,-101.850519316768
1540010,-101.912821573846
1550010,-101.974691389412
1560010,-102.036134631309
1570010,-102.097157050275
1580010,-102.157764282802
1590010,-102.21796185436
1600010,-102.277755181924
1610010,-102.337149577112
1620010,-102.396150248628
1630010,-102.454762305207
1640010,-102.51299075756
1650010,-102.570840521623
1660010,-102.628316420126
1670010,-102.685423185527
1680010,-102.742165461876
1690010,-102.798547807131
1700010,-102.854574695203
1710010,-102.910250517958
1720010,-102.965579587406
1730010,-103.020566137341
1740010,-103.075214325261
1750010,-103.129528234428
1760010,-103.183511875118
1770010,-103.237169186984
1780010,-103.290504040109
1790010,-103.343520236866
1800010,-103.396221513513
1810010,-103.448611541712
1820010,-103.50069392981
1830010,-103.55247222459
1840010,-103.603949912265
1850010,-103.655130420176
1860010,-103.706017117963
1870010,-103.75661331878
1880010,-103.806922280684
1890010,-103.856947207745
1900010,-103.906691251219
1910010,-103.95615751071
1920010,-104.005349035424
1930010,-104.05426882494
1940010,-104.102919830607
1950010,-104.15130495627
1960010,-104.199427059504
1970010,-104.247288952508
1980010,-104.294893403022
1990010,-104.342243135227
2000010,-104.389340830768
2010010,-104.436189129523
