10,-119.917600338076
10010,-128.910108139598
20010,-129.786541740552
30010,-130.272378206921
40010,-130.59021255235
50010,-130.8113484816
60010,-130.968944977616
70010,-131.081885764624
80010,-131.162405426258
90010,-131.219125741826
100010,-131.258452976887
110010,-131.285297927429
120010,-131.3034867384
130010,-131.316019115876
140010,-131.325245526959
150010,-131.332997811953
160010,-131.340690482881
170010,-131.349401808099
180010,-131.35993981203
190010,-131.372896360221
200010,-131.388691508469
210010,-131.407609764402
220010,-131.429829596332
230010,-131.455447311438
240010,-131.484496260679
250010,-131.516962188771
260010,-131.552795425046
270010,-131.591920502311
280010,-131.634243694681
290010,-131.679658881566
300010,-131.728052072776
310010,-131.779304868387
320010,-131.833297075447
330010,-131.889908660766
340010,-131.949021183692
350010,-132.010518823883
360010,-132.074289095591
370010,-132.140223320978
380010,-132.208216919716
390010,-132.278169559878
400010,-132.349985205357
410010,-132.42357208729
420010,-132.498842620789
430010,-132.575713283429
440010,-132.654104468096
450010,-132.733940319772
460010,-132.815148563497
470010,-132.897660328887
480010,-132.981409975148
490010,-133.066334919441
500010,-133.152375470573
510010,-133.239474669348
520010,-133.327578136417
530010,-133.416633928086
540010,-133.506592400266
550010,-133.597406080536
560010,-133.689029548176
570010,-133.781419321871
580010,-133.874533754774
590010,-133.968332936537
600010,-134.062778601913
610010,-134.157834045513
620010,-134.253464042318
630010,-134.349634773537
640010,-134.446313757429
650010,-134.543469784733
660010,-134.641072858332
670010,-134.739094136858
680010,-134.837505881909
690010,-134.936281408609
700010,-135.035395039237
710010,-135.134822059704
720010,-135.234538678624
730010,-135.334521988815
740010,-135.434749930999
750010,-135.535201259565
760010,-135.635855510223
770010,-135.736692969396
780010,-135.83769464524
790010,-135.93884224016
800010,-136.040118124709
810010,-136.141505312777
820010,-136.242987437985
830010,-136.344548731183
840010,-136.446173998996
850010,-136.54784860333
860010,-136.649558441796
870010,-136.75128992897
880010,-136.853029978458
890010,-136.954765985702
900010,-137.056485811492
910010,-137.158177766139
920010,-137.259830594265
930010,-137.361433460195
940010,-137.462975933896
950010,-137.564447977447
960010,-137.665839932014
970010,-137.767142505296
980010,-137.868346759425
990010,-137.969444099297
1000010,-138.070426261317
1010010,-138.171285302533
1020010,-138.272013590144
1030010,-138.372603791369
1040010,-138.47304886366
1050010,-138.573342045242
1060010,-138.673476845969
1070010,-138.773447038483
1080010,-138.873246649664
1090010,-138.972869952362
1100010,-139.072311457395
1110010,-139.171565905808
1120010,-139.270628261379
1130010,-139.369493703374
1140010,-139.468157619521
1150010,-139.566615599219
1160010,-139.664863426956
1170010,-139.762897075941
1180010,-139.860712701934
1190010,-139.958306637271
1200010,-140.055675385077
1210010,-140.152815613663
1220010,-140.249724151098
1230010,-140.346397979949
1240010,-140.442834232186
1250010,-140.539030184253
1260010,-140.634983252282
1270010,-140.730690987466
1280010,-140.826151071571
1290010,-140.921361312588
1300010,-141.016319640528
1310010,-141.111024103334
1320010,-141.205472862938
1330010,-141.299664191422
1340010,-141.393596467318
1350010,-141.487268172005
1360010,-141.580677886234
1370010,-141.673824286751
1380010,-141.766706143028
1390010,-141.859322314098
1400010,-141.951671745489
1410010,-142.043753466251
1420010,-142.135566586074
1430010,-142.227110292506
1440010,-142.318383848245
1450010,-142.409386588525
1460010,-142.500117918582
1470010,-142.590577311195
1480010,-142.680764304309
1490010,-142.770678498731
1500010,-142.860319555898
1510010,-142.949687195716
1520010,-143.038781194466
1530010,-143.127601382775
1540010,-143.216147643653
1550010,-143.304419910592
1560010,-143.392418165722
1570010,-143.480142438029
1580010,-143.567592801626
1590010,-143.654769374081
1600010,-143.741672314797
1610010,-143.828301823442
1620010,-143.914658138434
1630010,-144.000741535465
1640010,-144.086552326083
1650010,-144.172090856308
